id,url_id,user_id,event_type,timestamp,details
763,763,382,created,2025-10-03 08:23:07,"{""short_code"":""topp7c"",""original_url"":""https://hackstack.io/dawn/zenith/763""}"
764,764,92,created,2025-10-15 13:52:47,"{""short_code"":""B5G7EL"",""original_url"":""https://opswise.net/mellow/valley/764""}"
765,765,288,created,2026-01-29 01:20:18,"{""short_code"":""VYTYxU"",""original_url"":""https://seeded.app/vivid/pioneer/765""}"
766,766,324,created,2025-07-31 09:37:04,"{""short_code"":""wNfq9T"",""original_url"":""https://opswise.net/navy/lagoon/766""}"
767,767,207,created,2026-01-08 03:46:51,"{""short_code"":""Q5dpqS"",""original_url"":""https://seeded.app/dawn/garden/767""}"
768,768,231,created,2026-01-09 05:39:15,"{""short_code"":""GZAeJL"",""original_url"":""https://acme.dev/amber/window/768""}"
769,769,114,created,2025-06-06 05:47:08,"{""short_code"":""c128m1"",""original_url"":""https://opswise.net/silver/quartz/769""}"
770,770,57,created,2025-11-13 19:12:05,"{""short_code"":""QXKsGD"",""original_url"":""https://acme.dev/navy/kernel/770""}"
771,771,390,created,2025-10-03 09:09:52,"{""short_code"":""luGFCN"",""original_url"":""https://seeded.app/cobalt/pioneer/771""}"
772,772,386,created,2026-02-03 02:36:54,"{""short_code"":""Vt9Qch"",""original_url"":""https://seeded.app/ivory/river/772""}"
773,773,391,created,2025-08-03 00:58:08,"{""short_code"":""LUhvzF"",""original_url"":""https://example.com/calm/pioneer/773""}"
774,774,331,created,2025-12-22 00:43:00,"{""short_code"":""z6Wk0o"",""original_url"":""https://hackstack.io/mellow/garden/774""}"
775,775,131,created,2025-11-29 16:52:26,"{""short_code"":""dkQO6f"",""original_url"":""https://seeded.app/gold/trail/775""}"
776,776,26,created,2026-02-15 14:03:33,"{""short_code"":""ucRUuP"",""original_url"":""https://relay.cloud/dawn/pioneer/776""}"
777,777,172,created,2025-12-31 05:04:35,"{""short_code"":""QjYoLc"",""original_url"":""https://example.com/lively/delta/777""}"
778,778,122,created,2025-01-02 04:23:47,"{""short_code"":""gZzSpI"",""original_url"":""https://acme.dev/gold/lagoon/778""}"
779,779,131,created,2026-02-11 02:39:08,"{""short_code"":""KPswdE"",""original_url"":""https://acme.dev/tidy/pioneer/779""}"
780,780,36,created,2025-03-19 02:30:54,"{""short_code"":""qpTsZo"",""original_url"":""https://seeded.app/vivid/quartz/780""}"
781,781,377,created,2026-01-30 18:42:48,"{""short_code"":""jjc8hR"",""original_url"":""https://acme.dev/cobalt/pioneer/781""}"
782,782,253,created,2025-10-18 15:21:51,"{""short_code"":""PTF1ly"",""original_url"":""https://relay.cloud/rapid/beacon/782""}"
783,783,357,created,2025-11-27 17:52:33,"{""short_code"":""rrww6v"",""original_url"":""https://acme.dev/quiet/harvest/783""}"
784,784,277,created,2025-06-20 04:06:59,"{""short_code"":""jSdpiv"",""original_url"":""https://seeded.app/amber/zenith/784""}"
785,785,371,created,2025-04-17 11:56:24,"{""short_code"":""ZZBPgf"",""original_url"":""https://opswise.net/dawn/canyon/785""}"
786,786,97,created,2025-12-15 13:13:13,"{""short_code"":""qdrKUc"",""original_url"":""https://relay.cloud/navy/anchor/786""}"
787,787,16,created,2025-10-15 04:43:40,"{""short_code"":""Kow4AC"",""original_url"":""https://seeded.app/brisk/window/787""}"
788,788,365,created,2025-05-08 16:10:46,"{""short_code"":""qdeEVi"",""original_url"":""https://relay.cloud/lively/journey/788""}"
789,789,102,created,2025-06-13 02:35:14,"{""short_code"":""A95QBr"",""original_url"":""https://seeded.app/opal/journey/789""}"
790,790,318,created,2025-11-04 20:24:35,"{""short_code"":""6i0p4y"",""original_url"":""https://opswise.net/clear/journey/790""}"
791,791,151,created,2025-05-29 17:54:43,"{""short_code"":""zQnq9v"",""original_url"":""https://seeded.app/lively/trail/791""}"
792,792,137,created,2025-06-09 03:36:25,"{""short_code"":""NY19Y5"",""original_url"":""https://example.com/opal/valley/792""}"
793,793,43,created,2025-05-20 09:27:12,"{""short_code"":""3OY4nC"",""original_url"":""https://seeded.app/vivid/pioneer/793""}"
794,794,111,created,2025-06-25 05:46:16,"{""short_code"":""76VwkI"",""original_url"":""https://opswise.net/harbor/garden/794""}"
795,795,47,created,2025-10-31 08:29:12,"{""short_code"":""TtHI0A"",""original_url"":""https://acme.dev/silver/yard/795""}"
796,796,75,created,2025-08-24 15:35:52,"{""short_code"":""STWYjI"",""original_url"":""https://example.com/brisk/harvest/796""}"
797,797,57,created,2025-08-15 01:12:51,"{""short_code"":""wvuun2"",""original_url"":""https://relay.cloud/brisk/garden/797""}"
798,798,274,created,2026-02-13 04:18:09,"{""short_code"":""MIyNxk"",""original_url"":""https://example.com/opal/river/798""}"
799,799,73,created,2025-08-01 08:45:20,"{""short_code"":""8QQQYP"",""original_url"":""https://acme.dev/navy/window/799""}"
800,800,119,created,2025-04-12 19:07:45,"{""short_code"":""GuNW5j"",""original_url"":""https://acme.dev/ember/delta/800""}"
801,801,397,created,2025-01-29 16:12:21,"{""short_code"":""RfXd2g"",""original_url"":""https://acme.dev/harbor/field/801""}"
802,802,397,created,2026-01-07 12:59:41,"{""short_code"":""RAd1rM"",""original_url"":""https://example.com/amber/network/802""}"
803,803,396,created,2025-07-22 09:20:51,"{""short_code"":""fFQSrC"",""original_url"":""https://hackstack.io/rapid/network/803""}"
804,804,351,created,2025-10-15 17:31:46,"{""short_code"":""9W1FjM"",""original_url"":""https://example.com/navy/island/804""}"
805,805,310,created,2026-01-16 11:40:21,"{""short_code"":""TUdyrS"",""original_url"":""https://hackstack.io/vivid/field/805""}"
806,806,111,created,2025-09-14 08:05:35,"{""short_code"":""iClqSY"",""original_url"":""https://acme.dev/cobalt/orbit/806""}"
807,807,302,created,2025-01-05 04:06:27,"{""short_code"":""a7Diqw"",""original_url"":""https://seeded.app/keen/quartz/807""}"
808,808,15,created,2025-04-03 11:09:36,"{""short_code"":""MkcmAz"",""original_url"":""https://hackstack.io/warm/valley/808""}"
809,809,211,created,2025-05-11 20:09:25,"{""short_code"":""W8ZpMu"",""original_url"":""https://seeded.app/proud/trail/809""}"
810,810,22,created,2025-02-18 17:47:42,"{""short_code"":""sgfPaX"",""original_url"":""https://example.com/clear/orbit/810""}"
811,811,66,created,2025-03-11 17:56:09,"{""short_code"":""XGCMM9"",""original_url"":""https://hackstack.io/cobalt/valley/811""}"
812,812,189,created,2026-01-01 03:47:12,"{""short_code"":""t1M5GK"",""original_url"":""https://example.com/cobalt/river/812""}"
813,813,37,created,2025-11-05 18:48:37,"{""short_code"":""hwvw7V"",""original_url"":""https://opswise.net/forest/field/813""}"
814,814,272,created,2025-12-10 06:49:53,"{""short_code"":""xTEXHK"",""original_url"":""https://hackstack.io/forest/engine/814""}"
815,815,127,created,2025-08-11 07:16:13,"{""short_code"":""37rFf5"",""original_url"":""https://seeded.app/brisk/quartz/815""}"
816,816,283,created,2025-03-20 21:46:35,"{""short_code"":""RUaavo"",""original_url"":""https://hackstack.io/ivory/uplink/816""}"
817,817,119,created,2025-08-25 13:23:55,"{""short_code"":""2cmr5A"",""original_url"":""https://example.com/jade/window/817""}"
818,818,227,created,2025-10-24 23:14:30,"{""short_code"":""SFios9"",""original_url"":""https://hackstack.io/mellow/network/818""}"
819,819,367,created,2025-01-26 16:25:15,"{""short_code"":""ET9OUW"",""original_url"":""https://relay.cloud/forest/harvest/819""}"
820,820,107,created,2025-09-21 13:14:16,"{""short_code"":""81le4D"",""original_url"":""https://acme.dev/harbor/island/820""}"
821,821,240,created,2025-11-30 08:04:28,"{""short_code"":""EjBrPs"",""original_url"":""https://opswise.net/rapid/network/821""}"
822,822,1,created,2025-10-28 00:33:49,"{""short_code"":""PUJ5dI"",""original_url"":""https://acme.dev/forest/river/822""}"
823,823,344,created,2025-09-09 16:30:39,"{""short_code"":""N9hZb0"",""original_url"":""https://acme.dev/warm/orbit/823""}"
824,824,276,created,2025-05-03 11:56:12,"{""short_code"":""DcRvGt"",""original_url"":""https://example.com/ember/island/824""}"
825,825,44,created,2025-02-15 13:02:03,"{""short_code"":""PUEomo"",""original_url"":""https://seeded.app/opal/network/825""}"
826,826,300,created,2025-04-23 12:03:12,"{""short_code"":""35qZdw"",""original_url"":""https://example.com/warm/trail/826""}"
827,827,4,created,2025-06-25 20:33:27,"{""short_code"":""YyYQ3t"",""original_url"":""https://opswise.net/proud/meadow/827""}"
828,828,301,created,2025-03-17 16:52:10,"{""short_code"":""INV4UQ"",""original_url"":""https://example.com/ember/window/828""}"
829,829,229,created,2025-03-20 03:32:39,"{""short_code"":""OQwz1T"",""original_url"":""https://hackstack.io/forest/field/829""}"
830,830,155,created,2026-01-07 02:49:18,"{""short_code"":""empkBl"",""original_url"":""https://seeded.app/young/yard/830""}"
831,831,211,created,2025-09-01 12:28:45,"{""short_code"":""Q177d5"",""original_url"":""https://opswise.net/brisk/orbit/831""}"
832,832,356,created,2025-08-20 05:53:11,"{""short_code"":""dTBGET"",""original_url"":""https://seeded.app/urban/kernel/832""}"
833,833,78,created,2025-01-05 19:32:25,"{""short_code"":""NT6rpR"",""original_url"":""https://opswise.net/silver/field/833""}"
834,834,224,created,2026-02-06 15:16:34,"{""short_code"":""fY2mKh"",""original_url"":""https://seeded.app/jade/engine/834""}"
835,835,187,created,2025-06-17 22:58:30,"{""short_code"":""RpWZXa"",""original_url"":""https://acme.dev/cobalt/quartz/835""}"
836,836,325,created,2025-10-08 05:29:37,"{""short_code"":""DWRkSm"",""original_url"":""https://seeded.app/lively/quartz/836""}"
837,837,245,created,2025-08-02 22:54:51,"{""short_code"":""uNWQHF"",""original_url"":""https://seeded.app/forest/field/837""}"
838,838,102,created,2025-04-23 07:54:39,"{""short_code"":""UM8QJY"",""original_url"":""https://acme.dev/keen/orbit/838""}"
839,839,39,created,2025-12-14 04:00:48,"{""short_code"":""QMwGP0"",""original_url"":""https://example.com/cobalt/network/839""}"
840,840,139,created,2025-09-21 10:15:32,"{""short_code"":""c6CGTo"",""original_url"":""https://acme.dev/brisk/island/840""}"
841,841,141,created,2025-12-22 20:44:32,"{""short_code"":""AOrj4G"",""original_url"":""https://seeded.app/urban/garden/841""}"
842,842,246,created,2025-07-19 17:56:44,"{""short_code"":""XR10JV"",""original_url"":""https://hackstack.io/dawn/river/842""}"
843,843,166,created,2025-05-12 18:51:28,"{""short_code"":""7bPQX6"",""original_url"":""https://example.com/ember/network/843""}"
844,844,71,created,2025-12-16 10:07:18,"{""short_code"":""7wcwk0"",""original_url"":""https://acme.dev/silver/beacon/844""}"
845,845,280,created,2025-03-28 19:12:18,"{""short_code"":""l97BC3"",""original_url"":""https://hackstack.io/gold/yard/845""}"
846,846,138,created,2025-10-24 04:02:21,"{""short_code"":""tCQAG3"",""original_url"":""https://acme.dev/gold/engine/846""}"
847,847,120,created,2025-04-19 04:13:29,"{""short_code"":""Q6fFK9"",""original_url"":""https://opswise.net/navy/field/847""}"
848,848,357,created,2025-05-30 09:06:15,"{""short_code"":""SQv1EI"",""original_url"":""https://relay.cloud/cobalt/delta/848""}"
849,849,20,created,2025-10-19 08:03:35,"{""short_code"":""m5w1BA"",""original_url"":""https://seeded.app/urban/network/849""}"
850,850,374,created,2025-06-26 21:30:45,"{""short_code"":""kFubbH"",""original_url"":""https://opswise.net/keen/zenith/850""}"
851,851,324,created,2026-01-20 03:59:23,"{""short_code"":""EMVrrq"",""original_url"":""https://seeded.app/navy/anchor/851""}"
852,852,121,created,2025-08-03 10:24:50,"{""short_code"":""3yAfZX"",""original_url"":""https://seeded.app/gold/zenith/852""}"
853,853,228,created,2025-06-12 06:42:40,"{""short_code"":""XLr1N4"",""original_url"":""https://example.com/clear/uplink/853""}"
854,854,78,created,2025-12-18 07:39:51,"{""short_code"":""lUnpDD"",""original_url"":""https://relay.cloud/clear/trail/854""}"
855,855,62,created,2025-02-24 23:29:32,"{""short_code"":""nFEpqS"",""original_url"":""https://hackstack.io/urban/zenith/855""}"
856,856,147,created,2025-08-27 04:19:42,"{""short_code"":""9TuYvX"",""original_url"":""https://relay.cloud/jade/valley/856""}"
857,857,300,created,2025-03-30 15:47:14,"{""short_code"":""uQ5Afe"",""original_url"":""https://acme.dev/proud/zenith/857""}"
858,858,244,created,2025-06-16 06:48:53,"{""short_code"":""o2MZ9p"",""original_url"":""https://seeded.app/navy/valley/858""}"
859,859,367,created,2025-03-05 08:57:50,"{""short_code"":""6Uqdrw"",""original_url"":""https://example.com/quiet/beacon/859""}"
860,860,307,created,2025-07-08 07:44:31,"{""short_code"":""WsRMvZ"",""original_url"":""https://example.com/quiet/delta/860""}"
861,861,227,created,2025-04-15 17:51:19,"{""short_code"":""e5QB7n"",""original_url"":""https://example.com/calm/journey/861""}"
862,862,72,created,2025-12-25 20:30:16,"{""short_code"":""pt9kz0"",""original_url"":""https://hackstack.io/keen/beacon/862""}"
863,863,155,created,2025-08-31 17:54:32,"{""short_code"":""3ejPqA"",""original_url"":""https://opswise.net/urban/signal/863""}"
864,864,201,created,2025-07-13 20:01:14,"{""short_code"":""JMZ0pE"",""original_url"":""https://acme.dev/vivid/engine/864""}"
865,865,289,created,2026-01-29 22:55:51,"{""short_code"":""zt1yIu"",""original_url"":""https://relay.cloud/urban/island/865""}"
866,866,95,created,2025-11-11 15:22:54,"{""short_code"":""1BTbIm"",""original_url"":""https://seeded.app/brisk/engine/866""}"
867,867,195,created,2025-02-28 05:53:36,"{""short_code"":""CyToJ5"",""original_url"":""https://acme.dev/harbor/field/867""}"
868,868,121,created,2025-11-15 15:36:53,"{""short_code"":""4qVdc8"",""original_url"":""https://relay.cloud/mellow/field/868""}"
869,869,192,created,2025-11-30 20:55:58,"{""short_code"":""uwtRL5"",""original_url"":""https://relay.cloud/forest/zenith/869""}"
870,870,378,created,2025-04-28 18:24:44,"{""short_code"":""obGtRd"",""original_url"":""https://seeded.app/navy/delta/870""}"
871,871,327,created,2025-07-23 08:27:00,"{""short_code"":""QKrjMS"",""original_url"":""https://seeded.app/warm/kernel/871""}"
872,872,179,created,2025-10-29 21:51:42,"{""short_code"":""f4sztE"",""original_url"":""https://acme.dev/opal/engine/872""}"
873,873,193,created,2025-03-17 13:56:59,"{""short_code"":""Z1boCu"",""original_url"":""https://relay.cloud/ivory/river/873""}"
874,874,234,created,2025-09-27 05:33:29,"{""short_code"":""PV4MGX"",""original_url"":""https://relay.cloud/silver/valley/874""}"
875,875,247,created,2026-02-03 21:26:01,"{""short_code"":""LBULoB"",""original_url"":""https://opswise.net/calm/window/875""}"
876,876,221,created,2025-01-23 16:47:30,"{""short_code"":""BvnRrz"",""original_url"":""https://example.com/silver/anchor/876""}"
877,877,188,created,2025-02-06 09:52:44,"{""short_code"":""Kn9tTz"",""original_url"":""https://seeded.app/forest/uplink/877""}"
878,878,280,created,2025-10-15 05:30:12,"{""short_code"":""SMjsaV"",""original_url"":""https://relay.cloud/warm/river/878""}"
879,879,93,created,2025-03-30 20:59:29,"{""short_code"":""y2pLo7"",""original_url"":""https://relay.cloud/gold/yard/879""}"
880,880,177,created,2025-07-06 22:13:31,"{""short_code"":""qNGk6N"",""original_url"":""https://acme.dev/urban/orbit/880""}"
881,881,333,created,2025-06-26 07:19:53,"{""short_code"":""mDmaj0"",""original_url"":""https://hackstack.io/vivid/uplink/881""}"
882,882,183,created,2026-02-11 08:59:53,"{""short_code"":""5ldisE"",""original_url"":""https://seeded.app/lively/field/882""}"
883,883,169,created,2025-03-23 21:57:15,"{""short_code"":""Xj02GM"",""original_url"":""https://hackstack.io/dawn/harvest/883""}"
884,884,271,created,2025-12-09 19:29:17,"{""short_code"":""7tjFnP"",""original_url"":""https://acme.dev/forest/window/884""}"
885,885,112,created,2025-02-02 09:59:40,"{""short_code"":""VKCmVB"",""original_url"":""https://opswise.net/silver/meadow/885""}"
886,886,202,created,2025-09-03 13:00:02,"{""short_code"":""xmFV95"",""original_url"":""https://opswise.net/brisk/lagoon/886""}"
887,887,331,created,2025-10-05 14:29:09,"{""short_code"":""XRAJEF"",""original_url"":""https://example.com/amber/valley/887""}"
888,888,162,created,2025-11-23 16:29:24,"{""short_code"":""2LnwrH"",""original_url"":""https://acme.dev/gold/journey/888""}"
889,889,75,created,2025-06-18 12:29:49,"{""short_code"":""qsk3lw"",""original_url"":""https://acme.dev/navy/field/889""}"
890,890,147,created,2026-01-07 16:21:49,"{""short_code"":""Yqd3F6"",""original_url"":""https://acme.dev/young/anchor/890""}"
891,891,112,created,2025-02-07 16:15:39,"{""short_code"":""iQZidH"",""original_url"":""https://example.com/clear/anchor/891""}"
892,892,260,created,2026-02-19 11:00:09,"{""short_code"":""oAqOiE"",""original_url"":""https://example.com/proud/zenith/892""}"
893,893,319,created,2025-07-06 18:24:57,"{""short_code"":""N8NkwW"",""original_url"":""https://acme.dev/warm/pioneer/893""}"
894,894,289,created,2025-10-18 05:32:58,"{""short_code"":""3D1KLv"",""original_url"":""https://acme.dev/keen/meadow/894""}"
895,895,244,created,2025-07-03 07:14:22,"{""short_code"":""jOnQfl"",""original_url"":""https://relay.cloud/proud/delta/895""}"
896,896,243,created,2025-07-20 08:12:31,"{""short_code"":""PWHpG9"",""original_url"":""https://relay.cloud/rapid/canyon/896""}"
897,897,13,created,2025-10-11 23:32:54,"{""short_code"":""NPr9lr"",""original_url"":""https://opswise.net/ember/field/897""}"
898,898,253,created,2025-08-17 01:01:58,"{""short_code"":""QiGJIK"",""original_url"":""https://relay.cloud/proud/pioneer/898""}"
899,899,123,created,2025-09-05 15:45:29,"{""short_code"":""sNfCsT"",""original_url"":""https://opswise.net/young/river/899""}"
900,900,371,created,2025-12-14 11:05:50,"{""short_code"":""4PkTic"",""original_url"":""https://hackstack.io/opal/canyon/900""}"
901,901,261,created,2025-10-09 07:21:30,"{""short_code"":""WC8vjH"",""original_url"":""https://relay.cloud/proud/valley/901""}"
